trip_id,pickup_time,drop_time,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,surge_fare
7449,22-04-2025 03:02,22-04-2025 03:47,6,11.58,131,126,3,26.04,1.34
7450,29-04-2025 12:15,29-04-2025 12:59,3,8.82,90,103,3,20.43,3.57
7451,10-04-2025 11:18,10-04-2025 12:11,2,25.9,117,163,3,55.14,0.8
7452,13-04-2025 13:55,13-04-2025 14:29,2,14.91,110,121,3,32.81,5.71
7453,03-04-2025 09:57,03-04-2025 10:02,6,1.29,227,240,3,5.12,4.26
7454,09-04-2025 19:35,09-04-2025 19:56,1,21.38,244,95,3,45.96,7.88
7455,06-04-2025 03:04,06-04-2025 03:57,2,11.97,55,208,3,26.83,5.74
7456,07-04-2025 18:59,07-04-2025 19:30,1,16.17,37,149,3,35.37,6.59
7457,22-04-2025 14:11,22-04-2025 14:54,5,26.87,55,193,3,57.11,6.71
7458,23-04-2025 15:25,23-04-2025 15:47,4,8.07,12,142,3,18.9,5.9
7459,09-04-2025 00:35,09-04-2025 01:11,3,7.59,185,201,3,17.93,0.16
7460,08-04-2025 06:30,08-04-2025 07:15,4,8.26,237,162,3,19.29,8.32
7461,02-04-2025 23:05,02-04-2025 23:21,4,10.47,204,109,3,23.78,9.17
7462,03-04-2025 11:00,03-04-2025 11:26,5,3.67,211,263,3,9.96,5.34
7463,30-04-2025 08:21,30-04-2025 08:58,2,21.07,226,210,3,45.33,1.12
7464,17-04-2025 13:47,17-04-2025 14:22,3,6.62,7,149,3,15.96,6.55
7465,13-04-2025 23:21,13-04-2025 23:58,2,27.82,220,256,3,59.05,3.64
7466,10-04-2025 12:55,10-04-2025 13:18,6,6.86,28,199,3,16.44,0.73
7467,20-04-2025 18:46,20-04-2025 19:32,4,8.04,212,186,3,18.84,8.54
7468,12-04-2025 10:34,12-04-2025 10:58,6,9.26,189,165,3,21.32,7.12
7469,16-04-2025 05:08,16-04-2025 05:29,1,23.17,75,108,3,49.59,8.05
7470,29-04-2025 01:43,29-04-2025 02:43,4,13.11,242,83,3,29.15,7.96
7471,21-04-2025 14:57,21-04-2025 15:36,2,24.67,114,80,3,52.64,3.58
7472,02-04-2025 23:18,02-04-2025 23:38,4,23.65,167,253,3,50.57,4.82
7473,05-04-2025 18:03,05-04-2025 18:29,1,27.92,106,25,3,59.25,2.34
7474,03-04-2025 09:17,03-04-2025 09:39,5,22.82,151,51,3,48.88,7.55
7475,25-04-2025 10:56,25-04-2025 11:44,6,2.03,84,108,3,6.63,5.24
7476,09-04-2025 00:06,09-04-2025 00:46,6,25.2,212,238,3,53.72,6.5
7477,08-04-2025 04:37,08-04-2025 05:14,2,28.17,177,186,3,59.76,3.57
7478,02-04-2025 07:44,02-04-2025 08:08,4,29.81,182,80,3,63.09,6.79
7479,23-04-2025 01:48,23-04-2025 02:33,2,4.2,159,96,3,11.04,6.71
7480,24-04-2025 10:24,24-04-2025 10:57,5,18.59,189,150,3,40.28,7.7
7481,06-04-2025 06:46,06-04-2025 06:58,4,6.38,186,6,3,15.47,1.55
7482,04-04-2025 05:23,04-04-2025 06:16,4,8.24,246,22,3,19.25,6.24
7483,11-04-2025 17:00,11-04-2025 17:16,2,22.49,42,220,3,48.21,8.79
7484,21-04-2025 05:51,21-04-2025 06:27,2,29.34,181,12,3,62.13,0.94
7485,27-04-2025 23:23,27-04-2025 23:28,1,18.05,182,192,3,39.19,9.61
7486,27-04-2025 09:15,27-04-2025 09:40,5,25.59,218,225,3,54.51,2.08
7487,15-04-2025 20:02,15-04-2025 20:39,1,0.76,163,167,3,4.04,9.37
7488,20-04-2025 01:43,20-04-2025 02:18,6,1.58,46,116,3,5.71,8.68
7489,10-04-2025 01:05,10-04-2025 01:41,4,18.1,92,148,3,39.29,7.7
7490,15-04-2025 19:44,15-04-2025 19:59,2,11.98,105,36,3,26.85,2.09
7491,11-04-2025 11:17,11-04-2025 11:33,4,26.75,207,245,3,56.87,2.16
7492,06-04-2025 00:17,06-04-2025 00:26,4,9.41,139,130,3,21.63,2.59
7493,15-04-2025 20:13,15-04-2025 21:06,3,13.25,29,240,3,29.43,8.1
7494,11-04-2025 08:47,11-04-2025 09:19,6,16.07,251,105,3,35.16,1.88
7495,05-04-2025 11:06,05-04-2025 11:54,3,8.55,191,167,3,19.88,5.81
7496,11-04-2025 18:59,11-04-2025 19:23,4,27.3,47,42,3,57.99,7.78
7497,19-04-2025 18:39,19-04-2025 18:50,2,14.2,251,254,3,31.36,4.61
7498,10-04-2025 02:24,10-04-2025 03:24,4,13.01,263,205,3,28.94,8.41
7499,18-04-2025 02:10,18-04-2025 02:43,6,25.57,64,195,3,54.47,5.62
7500,11-04-2025 01:01,11-04-2025 01:27,3,9.7,12,171,3,22.22,5.95
7501,04-04-2025 08:18,04-04-2025 09:03,2,24.62,29,250,3,52.54,6.77
7502,22-04-2025 10:26,22-04-2025 11:14,4,4.11,139,104,3,10.85,8.46
7503,27-04-2025 15:04,27-04-2025 15:43,5,5.89,85,39,3,14.47,0.05
7504,23-04-2025 01:06,23-04-2025 02:03,6,28.55,74,236,3,60.53,3.93
7505,03-04-2025 11:21,03-04-2025 11:37,6,25.35,251,134,3,54.02,9.63
7506,20-04-2025 20:04,20-04-2025 20:21,5,11.94,224,252,3,26.77,0.99
7507,07-04-2025 14:18,07-04-2025 15:12,4,19.33,47,170,3,41.79,2.33
7508,10-04-2025 20:06,10-04-2025 20:17,6,28.32,81,207,3,60.06,5.71
7509,28-04-2025 17:39,28-04-2025 18:32,2,6.75,121,143,3,16.22,8.58
7510,21-04-2025 16:58,21-04-2025 17:17,4,2.24,43,19,3,7.05,0.97
7511,09-04-2025 02:29,09-04-2025 02:47,4,16.36,146,190,3,35.75,0.04
7512,18-04-2025 15:04,18-04-2025 15:28,3,4.71,74,64,3,12.07,6.87
7513,17-04-2025 23:56,18-04-2025 00:33,6,6.03,53,230,3,14.76,5.97
7514,07-04-2025 04:59,07-04-2025 05:23,6,26.8,233,175,3,56.97,2.71
7515,21-04-2025 19:58,21-04-2025 20:23,5,0.72,200,20,3,3.96,9.58
7516,09-04-2025 20:04,09-04-2025 20:58,3,24.6,162,226,3,52.5,5.59
7517,29-04-2025 18:20,29-04-2025 18:58,3,15.75,37,231,3,34.51,6.63
7518,17-04-2025 07:40,17-04-2025 08:15,6,17,97,101,3,37.05,3.79
7519,13-04-2025 06:34,13-04-2025 06:45,4,20.32,49,227,3,43.8,9.22
7520,10-04-2025 04:52,10-04-2025 05:40,3,13.23,10,38,3,29.39,2.76
7521,16-04-2025 06:52,16-04-2025 07:16,5,3.91,40,65,3,10.45,7.49
7522,06-04-2025 18:56,06-04-2025 19:40,3,3.53,153,76,3,9.67,1.17
7523,02-04-2025 11:03,02-04-2025 11:21,5,22.75,106,192,3,48.74,5.38
7524,26-04-2025 21:08,26-04-2025 21:49,3,7.02,41,123,3,16.77,5.78
7525,03-04-2025 17:09,03-04-2025 17:57,5,1.33,164,125,3,5.2,1.88
7526,13-04-2025 18:29,13-04-2025 18:43,3,29.4,258,27,3,62.26,3.24
7527,07-04-2025 05:05,07-04-2025 05:30,3,29.42,211,103,3,62.3,1.79
7528,06-04-2025 01:21,06-04-2025 01:36,2,11.66,202,60,3,26.2,8.45
7529,22-04-2025 04:29,22-04-2025 04:46,5,1.25,195,168,3,5.04,6.57
7530,21-04-2025 20:53,21-04-2025 21:47,5,21.95,53,83,3,47.11,4.46
7531,20-04-2025 00:48,20-04-2025 01:18,5,25.01,147,6,3,53.33,5.56
7532,08-04-2025 18:59,08-04-2025 19:54,1,4.19,243,164,3,11.02,3.44
7533,16-04-2025 15:16,16-04-2025 15:31,3,4.5,51,202,3,11.65,4.29
7534,11-04-2025 00:08,11-04-2025 01:07,5,24.76,114,177,3,52.83,6.19
7535,14-04-2025 10:23,14-04-2025 10:38,6,27.7,120,156,3,58.8,2.11
7536,28-04-2025 11:19,28-04-2025 12:03,1,23.83,189,102,3,50.94,1.34
7537,08-04-2025 03:15,08-04-2025 04:02,2,6.42,46,80,3,15.55,9.44
7538,30-04-2025 00:51,30-04-2025 01:06,5,12.64,243,194,3,28.19,2.37
7539,28-04-2025 19:57,28-04-2025 20:22,5,18.22,50,91,3,39.53,4.95
7540,08-04-2025 17:36,08-04-2025 18:14,1,5.23,11,67,3,13.13,7.62
7541,27-04-2025 07:27,27-04-2025 08:02,3,6.71,48,215,3,16.14,5.56
7542,26-04-2025 03:45,26-04-2025 04:31,6,8.85,56,145,3,20.49,6.35
7543,11-04-2025 10:53,11-04-2025 11:36,2,15.53,8,40,3,34.07,1.63
7544,04-04-2025 22:27,04-04-2025 23:22,5,15.57,14,212,3,34.15,3.95
7545,19-04-2025 17:40,19-04-2025 18:11,3,24.52,215,59,3,52.34,6.9
7546,24-04-2025 17:54,24-04-2025 18:48,6,22.71,245,28,3,48.66,2.1
7547,23-04-2025 06:21,23-04-2025 07:12,6,27.46,54,47,3,58.31,4.84
7548,10-04-2025 20:24,10-04-2025 20:46,2,25.07,131,237,3,53.46,5.89
7549,27-04-2025 22:09,27-04-2025 22:28,4,7.99,9,117,3,18.74,7.89
7550,22-04-2025 13:10,22-04-2025 13:31,6,10.27,212,151,3,23.37,2.16
7551,22-04-2025 01:27,22-04-2025 02:02,4,15.26,122,83,3,33.52,9.78
7552,13-04-2025 16:55,13-04-2025 17:54,6,0.92,114,57,3,4.37,9.67
7553,01-04-2025 15:50,01-04-2025 16:48,2,27.17,20,217,3,57.72,0.12
7554,20-04-2025 11:36,20-04-2025 12:00,1,1.81,21,220,3,6.18,3.68
7555,12-04-2025 05:24,12-04-2025 05:52,2,10.01,208,242,3,22.85,0.68
7556,12-04-2025 06:41,12-04-2025 06:55,2,17.29,33,99,3,37.64,3.17
7557,15-04-2025 21:29,15-04-2025 21:53,1,15.78,133,242,3,34.57,6.07
7558,20-04-2025 18:18,20-04-2025 18:44,1,19.81,191,203,3,42.76,6.09
7559,27-04-2025 08:55,27-04-2025 09:46,3,16.06,26,37,3,35.14,0.97
7560,11-04-2025 02:55,11-04-2025 03:22,6,7.26,89,246,3,17.26,6.77
7561,27-04-2025 22:22,27-04-2025 23:20,3,6.43,92,128,3,15.57,8.46
7562,07-04-2025 18:42,07-04-2025 19:34,1,27.26,33,135,3,57.91,6.31
7563,27-04-2025 02:38,27-04-2025 03:03,4,8.29,238,64,3,19.35,3.1
7564,01-04-2025 05:32,01-04-2025 06:05,4,8.79,18,29,3,20.37,0.02
7565,20-04-2025 00:19,20-04-2025 00:43,2,12.68,27,226,3,28.27,6.48
7566,03-04-2025 00:18,03-04-2025 00:50,5,4.61,108,60,3,11.87,6.78
7567,02-04-2025 19:45,02-04-2025 20:26,2,15.46,226,54,3,33.92,7.09
7568,22-04-2025 10:04,22-04-2025 10:34,2,20.12,19,149,3,43.39,0.39
7569,23-04-2025 22:44,23-04-2025 23:37,5,23.69,223,58,3,50.65,5.16
7570,02-04-2025 12:43,02-04-2025 13:14,6,21.49,104,36,3,46.18,4.13
7571,20-04-2025 08:58,20-04-2025 09:03,1,4.86,37,145,3,12.38,7.67
7572,25-04-2025 04:07,25-04-2025 05:00,4,13.95,244,250,3,30.85,7.23
7573,18-04-2025 22:42,18-04-2025 23:12,2,1.64,43,80,3,5.83,9.51
7574,22-04-2025 19:29,22-04-2025 19:37,5,1.03,126,15,3,4.59,8.98
7575,05-04-2025 11:02,05-04-2025 11:33,3,13.48,9,40,3,29.9,5.58
7576,21-04-2025 14:11,21-04-2025 14:38,2,7.96,14,81,3,18.68,9.8
7577,23-04-2025 12:59,23-04-2025 13:45,4,20.66,131,193,3,44.49,1.5
7578,11-04-2025 22:42,11-04-2025 23:38,1,21.87,184,166,3,46.95,0.07
7579,04-04-2025 18:45,04-04-2025 18:58,2,26.91,53,204,3,57.2,1.08
7580,26-04-2025 10:01,26-04-2025 10:35,2,22.94,41,211,3,49.13,3.55
7581,01-04-2025 13:34,01-04-2025 14:28,6,1.92,21,258,3,6.4,7.55
7582,19-04-2025 12:08,19-04-2025 12:30,5,11.46,208,115,3,25.79,3.83
7583,10-04-2025 22:07,10-04-2025 22:13,3,8.55,151,233,3,19.88,7.81
7584,07-04-2025 00:57,07-04-2025 01:54,3,11.89,69,77,3,26.67,7.43
7585,17-04-2025 07:28,17-04-2025 08:18,1,5.22,27,96,3,13.11,7.94
7586,14-04-2025 11:04,14-04-2025 11:21,4,3.38,116,98,3,9.37,1.87
7587,11-04-2025 21:07,11-04-2025 21:25,1,15.87,142,56,3,34.76,5.16
7588,30-04-2025 11:23,30-04-2025 12:10,2,21.75,41,118,3,46.71,7.13
7589,05-04-2025 03:06,05-04-2025 03:56,2,21.21,106,119,3,45.61,2.84
7590,01-04-2025 17:23,01-04-2025 17:44,3,13.8,74,38,3,30.55,8.38
7591,22-04-2025 20:03,22-04-2025 20:26,4,15.91,60,185,3,34.84,7.79
7592,14-04-2025 20:57,14-04-2025 21:55,5,15.73,122,242,3,34.47,1.2
7593,08-04-2025 08:43,08-04-2025 09:11,4,20.9,203,51,3,44.98,2.18
7594,21-04-2025 21:39,21-04-2025 21:45,2,1.91,11,127,3,6.38,2.37
7595,26-04-2025 23:00,26-04-2025 23:25,5,21.44,147,103,3,46.08,8.78
7596,27-04-2025 13:30,27-04-2025 14:02,4,17.67,216,229,3,38.41,1.87
7597,02-04-2025 02:39,02-04-2025 03:34,4,6.34,14,211,3,15.39,6.22
7598,21-04-2025 16:48,21-04-2025 17:17,5,1.95,67,85,3,6.46,0.65
7599,22-04-2025 02:33,22-04-2025 02:58,2,3.7,180,27,3,10.02,5.53
7600,07-04-2025 07:24,07-04-2025 08:04,4,15.98,242,72,3,34.98,1.41
7601,19-04-2025 10:45,19-04-2025 11:25,5,22.87,160,95,3,48.98,5.75
7602,09-04-2025 10:00,09-04-2025 10:52,6,10.37,10,76,3,23.58,3.68
7603,17-04-2025 20:35,17-04-2025 20:52,6,11.68,124,6,3,26.24,6.06
7604,29-04-2025 12:38,29-04-2025 13:34,2,28.06,241,90,3,59.53,3.94
7605,22-04-2025 03:08,22-04-2025 03:26,5,6.78,143,80,3,16.28,8.54
7606,29-04-2025 19:50,29-04-2025 20:34,6,3.56,167,222,3,9.74,7.57
7607,01-04-2025 01:29,01-04-2025 02:06,5,10.63,57,83,3,24.11,8.45
7608,29-04-2025 13:11,29-04-2025 13:44,4,22.5,138,82,3,48.23,2.22
7609,04-04-2025 05:13,04-04-2025 06:12,2,18.97,17,152,3,41.06,1.49
7610,18-04-2025 12:23,18-04-2025 12:45,6,12.77,3,45,3,28.46,5.57
7611,16-04-2025 03:37,16-04-2025 03:48,4,28.96,243,212,3,61.36,8.73
7612,25-04-2025 03:54,25-04-2025 04:03,1,22.18,108,71,3,47.58,1.11
7613,02-04-2025 11:43,02-04-2025 12:03,1,2.32,51,263,3,7.22,2.34
7614,14-04-2025 11:57,14-04-2025 12:12,2,22.47,174,58,3,48.17,7.46
7615,20-04-2025 09:11,20-04-2025 09:36,6,1.21,116,57,3,4.96,4.65
7616,13-04-2025 06:40,13-04-2025 07:31,6,19.68,183,111,3,42.5,6.03
7617,28-04-2025 21:00,28-04-2025 21:35,6,6.71,154,142,3,16.14,5.92
7618,25-04-2025 16:29,25-04-2025 17:20,5,21.05,247,56,3,45.28,4.12
7619,27-04-2025 04:18,27-04-2025 05:00,4,9.64,76,12,3,22.09,7.06
7620,10-04-2025 10:15,10-04-2025 10:50,6,26.25,244,15,3,55.85,8.52
7621,04-04-2025 16:25,04-04-2025 16:32,4,10.44,81,8,3,23.72,9.08
7622,29-04-2025 05:42,29-04-2025 06:36,2,18.78,229,231,3,40.67,0.46
7623,16-04-2025 06:40,16-04-2025 07:27,6,8.93,72,186,3,20.65,5.54
7624,03-04-2025 11:52,03-04-2025 12:21,2,27.56,218,53,3,58.52,0.4
7625,24-04-2025 10:13,24-04-2025 11:02,6,23.54,243,137,3,50.35,9.01
7626,17-04-2025 13:34,17-04-2025 14:24,1,7.68,78,174,3,18.11,4.29
7627,03-04-2025 08:19,03-04-2025 08:55,3,28.49,158,219,3,60.41,9.01
7628,06-04-2025 01:12,06-04-2025 01:32,2,11.04,48,263,3,24.94,1.88
7629,18-04-2025 10:17,18-04-2025 10:39,6,19.73,24,255,3,42.6,1.62
7630,17-04-2025 15:19,17-04-2025 16:02,3,22.41,110,75,3,48.05,9.08
7631,22-04-2025 04:17,22-04-2025 04:59,2,1.18,52,224,3,4.9,9.38
7632,29-04-2025 04:15,29-04-2025 04:44,5,28.79,259,92,3,61.02,7.67
7633,02-04-2025 20:38,02-04-2025 20:46,6,10.66,139,134,3,24.17,2.22
7634,17-04-2025 15:18,17-04-2025 15:29,5,6.1,44,163,3,14.9,1.72
7635,17-04-2025 16:14,17-04-2025 16:22,1,25.6,259,198,3,54.53,7.48
7636,08-04-2025 23:26,09-04-2025 00:11,6,21.24,113,189,3,45.67,6.35
7637,30-04-2025 11:58,30-04-2025 12:24,1,3.06,227,73,3,8.72,8.72
7638,26-04-2025 10:20,26-04-2025 10:42,3,3.95,65,206,3,10.53,2.77
7639,04-04-2025 01:11,04-04-2025 01:50,2,21.6,163,31,3,46.4,2.95
7640,26-04-2025 12:29,26-04-2025 12:57,4,2.71,164,119,3,8.01,7.32
7641,10-04-2025 07:36,10-04-2025 08:09,1,27.56,166,159,3,58.52,2.68
7642,07-04-2025 07:10,07-04-2025 07:33,4,22.38,39,255,3,47.99,4.62
7643,16-04-2025 05:49,16-04-2025 06:01,4,10.4,153,245,3,23.64,5.2
7644,11-04-2025 20:39,11-04-2025 21:14,2,11.21,75,106,3,25.28,6.69
7645,25-04-2025 13:25,25-04-2025 13:38,3,15.44,257,198,3,33.88,3.44
7646,06-04-2025 04:02,06-04-2025 04:54,2,11.15,200,120,3,25.16,8.58
7647,30-04-2025 12:55,30-04-2025 13:04,6,23.61,98,82,3,50.49,4.02
7648,22-04-2025 18:38,22-04-2025 19:03,1,29.25,104,187,3,61.95,0.41
7649,27-04-2025 09:38,27-04-2025 10:32,4,17.74,164,52,3,38.56,0.67
7650,10-04-2025 13:09,10-04-2025 14:00,2,13.66,113,68,3,30.26,9.72
7651,11-04-2025 06:14,11-04-2025 06:45,2,7.07,103,134,3,16.87,6.22
7652,15-04-2025 14:01,15-04-2025 14:58,2,19.78,37,120,3,42.7,4.91
7653,17-04-2025 01:15,17-04-2025 01:29,1,20.72,106,57,3,44.61,8.7
7654,13-04-2025 04:01,13-04-2025 05:01,3,20.71,187,186,3,44.59,7.17
7655,23-04-2025 22:01,23-04-2025 22:15,2,1.3,21,72,3,5.14,1.81
7656,20-04-2025 05:57,20-04-2025 06:39,1,27.02,148,158,3,57.42,0.07
7657,13-04-2025 14:42,13-04-2025 15:06,4,10.47,129,228,3,23.78,9.82
7658,03-04-2025 11:29,03-04-2025 12:10,6,22.45,187,234,3,48.13,6.29
7659,03-04-2025 21:12,03-04-2025 21:29,5,22.91,199,11,3,49.07,4.77
7660,17-04-2025 23:12,17-04-2025 23:52,1,19.69,235,175,3,42.52,9.45
7661,16-04-2025 17:04,16-04-2025 17:14,5,12.15,108,261,3,27.2,3.69
7662,21-04-2025 14:09,21-04-2025 14:42,2,18.45,9,131,3,40,7.23
7663,23-04-2025 03:05,23-04-2025 03:25,2,1.69,226,2,3,5.93,6.7
7664,23-04-2025 19:43,23-04-2025 20:08,1,22.98,209,249,3,49.21,6.77
7665,24-04-2025 23:16,24-04-2025 23:57,5,3.44,245,200,3,9.49,6.77
7666,06-04-2025 14:01,06-04-2025 14:40,2,12.2,66,182,3,27.3,0.1
7667,22-04-2025 09:32,22-04-2025 10:25,4,3.56,153,127,3,9.74,8.24
7668,25-04-2025 04:58,25-04-2025 05:45,3,25.19,191,197,3,53.7,9.23
7669,25-04-2025 06:01,25-04-2025 06:22,3,16.73,218,44,3,36.5,4.49
7670,14-04-2025 07:13,14-04-2025 07:53,2,20.88,154,10,3,44.94,5.6
7671,21-04-2025 13:40,21-04-2025 14:18,5,20.64,82,225,3,44.45,3.25
7672,29-04-2025 06:14,29-04-2025 07:11,6,25.33,221,216,3,53.98,7.85
7673,17-04-2025 18:06,17-04-2025 18:29,2,4.41,111,211,3,11.46,7.37
7674,03-04-2025 23:40,04-04-2025 00:29,6,19.96,92,217,3,43.07,7.39
7675,09-04-2025 13:43,09-04-2025 13:49,6,17.47,12,49,3,38.01,7.35
7676,21-04-2025 20:07,21-04-2025 20:20,5,1.41,139,163,3,5.37,2.19
7677,04-04-2025 23:21,05-04-2025 00:15,6,6.44,155,193,3,15.59,1.13
7678,04-04-2025 15:34,04-04-2025 16:28,4,8.39,23,145,3,19.55,3.11
7679,18-04-2025 18:43,18-04-2025 18:52,5,2.64,220,159,3,7.87,5.75
7680,09-04-2025 03:18,09-04-2025 04:18,2,10.96,237,180,3,24.78,4
7681,14-04-2025 02:58,14-04-2025 03:53,4,1.3,253,26,3,5.14,2.49
7682,04-04-2025 12:02,04-04-2025 12:51,1,16.82,183,100,3,36.69,0.22
7683,05-04-2025 23:27,06-04-2025 00:17,3,6.74,198,111,3,16.2,1.21
7684,08-04-2025 11:58,08-04-2025 12:50,2,8.97,170,51,3,20.73,1.05
7685,13-04-2025 13:24,13-04-2025 13:49,2,27.36,123,15,3,58.11,9.57
7686,06-04-2025 02:21,06-04-2025 03:20,2,15.33,34,128,3,33.66,7.79
7687,07-04-2025 17:36,07-04-2025 18:04,4,8.44,3,140,3,19.65,1.23
7688,23-04-2025 14:07,23-04-2025 15:01,1,18.15,6,242,3,39.39,4.67
7689,07-04-2025 20:23,07-04-2025 20:56,5,6.45,102,46,3,15.61,6.54
7690,10-04-2025 07:06,10-04-2025 07:58,1,2.69,192,234,3,7.97,9.61
7691,24-04-2025 16:43,24-04-2025 17:01,4,1.12,13,72,3,4.78,2.69
7692,29-04-2025 13:09,29-04-2025 13:25,2,28.57,36,95,3,60.57,2.64
7693,02-04-2025 00:47,02-04-2025 01:12,3,21.88,70,132,3,46.97,5.68
7694,14-04-2025 08:13,14-04-2025 08:47,2,24.1,105,32,3,51.48,8.57
7695,19-04-2025 22:58,19-04-2025 23:17,5,29.44,204,37,3,62.34,2.8
7696,25-04-2025 15:23,25-04-2025 15:57,6,27.98,55,126,3,59.37,1.26
7697,07-04-2025 00:12,07-04-2025 00:40,3,22.24,107,138,3,47.7,2.66
7698,22-04-2025 13:37,22-04-2025 14:03,2,20.97,141,100,3,45.12,4.49
7699,16-04-2025 18:41,16-04-2025 18:58,3,10.44,225,242,3,23.72,3.6
7700,20-04-2025 02:53,20-04-2025 03:41,6,3.57,36,245,3,9.76,8.61
7701,21-04-2025 04:48,21-04-2025 05:38,1,17.42,133,27,3,37.91,9.43
7702,30-04-2025 08:10,30-04-2025 08:31,4,17.5,25,209,3,38.07,3.78
7703,01-04-2025 23:27,01-04-2025 23:48,2,28.59,37,99,3,60.61,8.23
7704,14-04-2025 06:24,14-04-2025 07:07,5,13.56,19,137,3,30.06,0.69
7705,09-04-2025 14:30,09-04-2025 15:22,1,20.88,35,187,3,44.94,5.54
7706,03-04-2025 20:45,03-04-2025 20:51,2,17.46,6,36,3,37.99,8.32
7707,02-04-2025 00:04,02-04-2025 00:17,1,5.71,199,118,3,14.11,4.19
7708,11-04-2025 13:45,11-04-2025 13:57,5,17.97,34,158,3,39.02,1.43
7709,24-04-2025 15:33,24-04-2025 16:19,2,16.43,56,169,3,35.89,2.84
7710,30-04-2025 08:09,30-04-2025 08:40,6,15.07,256,55,3,33.13,4.92
7711,16-04-2025 06:52,16-04-2025 07:24,6,15.65,211,84,3,34.31,8.43
7712,19-04-2025 17:40,19-04-2025 18:10,5,5.34,97,6,3,13.35,7.49
7713,27-04-2025 08:05,27-04-2025 09:01,3,14.17,241,256,3,31.3,0.84
7714,16-04-2025 14:25,16-04-2025 15:01,5,18.37,170,198,3,39.84,5.46
7715,30-04-2025 20:15,30-04-2025 21:11,3,14.94,227,152,3,32.87,8.72
7716,30-04-2025 09:39,30-04-2025 09:47,2,14.92,127,170,3,32.83,5.77
7717,15-04-2025 20:24,15-04-2025 21:22,3,2.79,21,248,3,8.17,0.65
7718,23-04-2025 03:00,23-04-2025 03:38,2,6.13,246,249,3,14.96,8.23
7719,28-04-2025 00:06,28-04-2025 00:14,2,9.97,90,150,3,22.76,9.07
7720,25-04-2025 03:04,25-04-2025 03:41,4,12.87,6,210,3,28.66,3.89
7721,25-04-2025 23:04,25-04-2025 23:32,2,18.02,97,228,3,39.13,3.1
7722,21-04-2025 06:20,21-04-2025 06:26,3,25.97,150,244,3,55.29,5.43
7723,21-04-2025 20:15,21-04-2025 20:56,4,5.2,80,141,3,13.07,9.84
7724,14-04-2025 20:08,14-04-2025 20:40,4,0.95,17,120,3,4.43,8.37
7725,26-04-2025 19:35,26-04-2025 19:42,2,13.75,138,180,3,30.45,8.11
7726,07-04-2025 00:07,07-04-2025 00:44,5,13.25,140,125,3,29.43,1.93
7727,14-04-2025 22:46,14-04-2025 23:46,5,16.78,40,242,3,36.61,8.95
7728,08-04-2025 19:34,08-04-2025 20:30,6,25.08,168,212,3,53.48,5.56
7729,12-04-2025 19:59,12-04-2025 20:24,4,24.17,74,17,3,51.63,9.17
7730,11-04-2025 07:42,11-04-2025 08:37,2,3.45,74,16,3,9.51,6.52
7731,23-04-2025 00:55,23-04-2025 01:34,5,28.05,50,257,3,59.51,8.34
7732,17-04-2025 22:12,17-04-2025 22:48,2,3.76,10,46,3,10.14,1.66
7733,14-04-2025 02:43,14-04-2025 03:06,2,19.22,103,258,3,41.57,7.07
7734,03-04-2025 03:41,03-04-2025 04:22,4,20.34,104,143,3,43.84,2.57
7735,07-04-2025 18:01,07-04-2025 18:27,6,20.56,142,13,3,44.29,1.69
7736,17-04-2025 01:42,17-04-2025 02:27,4,8.33,170,45,3,19.43,5.74
7737,13-04-2025 22:37,13-04-2025 22:46,1,10.25,13,47,3,23.33,6.03
7738,21-04-2025 17:59,21-04-2025 18:51,5,16.69,157,16,3,36.42,4.91
7739,08-04-2025 13:42,08-04-2025 13:51,5,6.39,174,107,3,15.49,0.89
7740,29-04-2025 03:42,29-04-2025 04:23,5,1.1,162,3,3,4.74,2.45
7741,08-04-2025 07:37,08-04-2025 07:47,3,17.08,132,104,3,37.22,2.35
7742,25-04-2025 08:42,25-04-2025 09:22,2,14.23,28,95,3,31.42,3.14
7743,13-04-2025 23:33,14-04-2025 00:27,4,19.87,83,133,3,42.89,6.28
7744,09-04-2025 07:05,09-04-2025 07:17,5,4.83,251,201,3,12.32,4.38
7745,08-04-2025 23:32,09-04-2025 00:11,1,25.31,106,254,3,53.94,9.68
7746,07-04-2025 23:38,07-04-2025 23:53,5,4.81,261,183,3,12.28,0.16
7747,08-04-2025 08:07,08-04-2025 09:03,6,26.79,14,150,3,56.95,2.16
7748,11-04-2025 19:51,11-04-2025 20:28,2,13.76,80,37,3,30.47,5.73
7749,06-04-2025 07:42,06-04-2025 08:41,2,16.72,160,139,3,36.48,8.79
7750,02-04-2025 20:56,02-04-2025 21:55,4,26.95,178,100,3,57.28,0.34
7751,15-04-2025 09:50,15-04-2025 10:00,3,9.35,155,236,3,21.5,8.84
7752,27-04-2025 03:32,27-04-2025 04:13,4,5.86,35,84,3,14.41,5.07
7753,06-04-2025 18:08,06-04-2025 18:42,5,13.65,259,33,3,30.24,7.85
7754,21-04-2025 01:34,21-04-2025 02:18,6,7.71,260,121,3,18.17,9.49
7755,12-04-2025 20:26,12-04-2025 21:12,1,16.07,135,30,3,35.16,2.15
7756,17-04-2025 19:46,17-04-2025 20:03,4,8.62,131,34,3,20.02,5.88
7757,09-04-2025 09:31,09-04-2025 10:24,3,26,81,133,3,55.35,8.84
7758,10-04-2025 08:05,10-04-2025 08:14,4,18.42,59,208,3,39.94,8.44
